#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
SOX11	0.313497	0.481321	0.313497	*
SERPINE2	0.313258	0.322588	0.313258	*
SIPA1L2	0.480652	0.31308	0.31308	-
ZNF717	0.312928	0.363325	0.312928	*
STK11	0.312606	0.322588	0.312606	*
OLFML2A	0.312432	0.495683	0.312432	*
SLC47A1	0.312328	0.731113	0.312328	*
ZNF91	0.341596	0.312269	0.312269	-
TSPEAR	0.527821	0.312269	0.312269	-
RPS6KA2	0.42476	0.312269	0.312269	-
LTF	0.394599	0.312269	0.312269	-
FURIN	0.528364	0.312269	0.312269	-
FAM13C	0.671346	0.312269	0.312269	-
DRD2	0.790359	0.312269	0.312269	-
ADAMTS3	0.342662	0.312269	0.312269	-
PDE6C	0.311748	0.358241	0.311748	*
AK3	0.311665	0.450757	0.311665	*
MAB21L2	0.311618	0.450757	0.311618	*
MFSD9	0.31158	0.363325	0.31158	*
CALN1	0.311557	0.363325	0.311557	*
ZNF292	0.311252	0.333412	0.311252	*
BTNL9	0.310984	0.421306	0.310984	*
OSMR	0.310918	0.529371	0.310918	*
ZFPM2	0.31059	0.604263	0.31059	*
PKD1L1	0.31024	0.653405	0.31024	*
HRAS	0.310184	0.363325	0.310184	*
ZNF772	0.310033	0.602005	0.310033	*
CACHD1	0.309944	0.39414	0.309944	*
PTPN4	0.309755	0.602005	0.309755	*
KANSL1	0.30906	0.384057	0.30906	*
STAB2	0.30877	0.40797	0.30877	*
GPR84	0.308392	0.322588	0.308392	*
LRGUK	0.30774	0.421306	0.30774	*
CUX2	0.458111	0.30768	0.30768	-
CHD6	0.552295	0.30768	0.30768	-
PLAU	0.307671	0.363325	0.307671	*
ADGRG4	0.30767	0.352041	0.30767	*
NYAP2	0.307575	0.384057	0.307575	*
ZNF710	0.307148	0.46911	0.307148	*
CFAP157	0.306892	0.421306	0.306892	*
TDRD15	0.306861	0.635943	0.306861	*
WDR44	0.306578	0.363325	0.306578	*
C7orf60	0.306577	0.363325	0.306577	*
PLXNB3	0.306191	0.548704	0.306191	*
HMGB1	0.305715	0.450757	0.305715	*
TRIM9	0.305637	0.604263	0.305637	*
CSMD1	0.305149	0.947266	0.305149	*
GART	0.304849	0.476258	0.304849	*
NGFR	0.304662	0.339092	0.304662	*
RXFP3	0.303767	0.322588	0.303767	*
CXorf23	0.303559	0.450757	0.303559	*
PHRF1	0.303344	0.399862	0.303344	*
NCKAP5	0.711876	0.302793	0.302793	-
ZNF793	0.302642	0.322588	0.302642	*
REPS1	0.302627	0.421306	0.302627	*
TOP2A	0.953383	0.30242	0.30242	-
TEX14	0.445698	0.30242	0.30242	-
SMARCC2	0.587776	0.30242	0.30242	-
PLCB3	0.379079	0.30242	0.30242	-
PEAK1	0.534456	0.30242	0.30242	-
KCNJ18	0.533833	0.30242	0.30242	-
FRMPD1	0.359071	0.30242	0.30242	-
DCC	0.396027	0.30242	0.30242	-
CENPE	0.368752	0.30242	0.30242	-
ARHGEF18	0.351514	0.30242	0.30242	-
AK9	0.406878	0.30242	0.30242	-
PCDHB13	0.302086	0.499806	0.302086	*
SMG5	0.301881	0.324219	0.301881	*
VASH1	0.301794	0.753753	0.301794	*
C16orf54	0.301643	0.450757	0.301643	*
ZFYVE1	0.300914	0.358241	0.300914	*
SURF4	0.300866	0.450757	0.300866	*
ANO1	0.300326	0.581324	0.300326	*
ZNF630	0.30021	0.450757	0.30021	*
RFX4	0.300164	0.322588	0.300164	*
KCND2	0.300079	0.421306	0.300079	*
ALOX12B	0.300018	0.529371	0.300018	*
MTPN	0.30001	0.30001	0.30001	*
C2orf91	0.30001	0.30001	0.30001	*
CREBBP	0.299993	0.31308	0.299993	*
ZMYM6	0.299286	0.322588	0.299286	*
CTNND2	0.29829	0.892333	0.29829	*
ZSCAN1	0.345798	0.298104	0.298104	-
ZNF471	0.461095	0.298104	0.298104	-
ZIM2	0.370613	0.298104	0.298104	-
ZBTB33	0.667391	0.298104	0.298104	-
USP2	0.330541	0.298104	0.298104	-
UBA3	0.568032	0.298104	0.298104	-
TMEM150B	0.344361	0.298104	0.298104	-
TBX19	0.35683	0.298104	0.298104	-
TBX15	0.391443	0.298104	0.298104	-
STK32B	0.490227	0.298104	0.298104	-
SHMT1	0.376488	0.298104	0.298104	-
SCNN1G	0.4463	0.298104	0.298104	-
RPS6KC1	0.305181	0.298104	0.298104	-
RBFOX3	0.434725	0.298104	0.298104	-
PLPP1	0.416999	0.298104	0.298104	-
PLD2	0.373526	0.298104	0.298104	-
PGBD1	0.348302	0.298104	0.298104	-
PDE2A	0.308105	0.298104	0.298104	-
PCDHGB4	0.312645	0.298104	0.298104	-
PARVG	0.451816	0.298104	0.298104	-
OR4D1	0.47424	0.298104	0.298104	-
NTNG1	0.436665	0.298104	0.298104	-
NOVA2	0.359565	0.298104	0.298104	-
MUL1	0.390953	0.298104	0.298104	-
LRTOMT	0.453889	0.298104	0.298104	-
LMBR1L	0.309637	0.298104	0.298104	-
LDLRAD4	0.697298	0.298104	0.298104	-
LARS	0.417551	0.298104	0.298104	-
KRIT1	0.372724	0.298104	0.298104	-
KIAA1804	0.311535	0.298104	0.298104	-
IMPG1	0.313934	0.298104	0.298104	-
IFI44L	0.610903	0.298104	0.298104	-
FZD10	0.326931	0.298104	0.298104	-
FAM71C	0.360408	0.298104	0.298104	-
EYA1	0.442969	0.298104	0.298104	-
DIAPH2	0.570472	0.298104	0.298104	-
DDIT4L	0.84625	0.298104	0.298104	-
CYHR1	0.414907	0.298104	0.298104	-
CTAGE5	0.299545	0.298104	0.298104	-
CPED1	0.302646	0.298104	0.298104	-
CNR1	0.400424	0.298104	0.298104	-
CKAP2	0.33635	0.298104	0.298104	-
CHST2	0.378786	0.298104	0.298104	-
CDK14	0.330319	0.298104	0.298104	-
CASP1	0.63686	0.298104	0.298104	-
CALR3	0.566989	0.298104	0.298104	-
AGPS	0.33579	0.298104	0.298104	-
KCNK13	0.297747	0.322588	0.297747	*
AMPH	0.297608	0.753753	0.297608	*
ZNF286B	0.297462	0.363325	0.297462	*
METAP1D	0.296665	0.363325	0.296665	*
CCER1	0.296624	0.604263	0.296624	*
SPATA31E1	0.296612	0.333412	0.296612	*
MYT1L	0.29644	0.600751	0.29644	*
NBL1	0.296207	0.322588	0.296207	*
FCN3	0.295389	0.322588	0.295389	*
C8orf46	0.29533	0.450757	0.29533	*
DPYD	0.295046	0.322588	0.295046	*
KIAA1109	0.294487	0.40797	0.294487	*
SFRP4	0.294443	0.450757	0.294443	*
MOCS2	0.294387	0.363325	0.294387	*
VWA5B1	0.328893	0.294136	0.294136	-
STK33	1.56042	0.294136	0.294136	-
SORCS3	0.618201	0.294136	0.294136	-
PLG	0.742032	0.294136	0.294136	-
PIKFYVE	0.335419	0.294136	0.294136	-
PARP14	0.320141	0.294136	0.294136	-
NRXN3	0.400842	0.294136	0.294136	-
NCAM1	0.355393	0.294136	0.294136	-
BTG2	0.294085	0.450757	0.294085	*
XRCC4	0.293939	0.30001	0.293939	*
S1PR5	0.293423	0.363325	0.293423	*
NPC1	0.293382	0.352041	0.293382	*
ASXL1	0.292812	0.441123	0.292812	*
SCN9A	0.292776	0.988741	0.292776	*
VWC2	0.292659	0.363325	0.292659	*
OR2Y1	0.292527	0.481321	0.292527	*
PCSK2	0.291995	0.384057	0.291995	*
PACSIN2	0.291885	0.861151	0.291885	*
ZNF74	0.291675	0.602005	0.291675	*
KIAA1644	0.291507	0.322588	0.291507	*
PVR	0.29122	0.906009	0.29122	*
TACR3	0.290966	0.363325	0.290966	*
SNURF	0.290904	0.30001	0.290904	*
CXorf56	0.290904	0.30001	0.290904	*
ANKRD11	0.290169	0.453235	0.290169	*
ZNF365	0.289866	0.481321	0.289866	*
HUWE1	0.28958	0.352041	0.28958	*
SERTAD3	0.289386	0.30001	0.289386	*
GLT6D1	0.289301	0.481321	0.289301	*
ACOX3	0.289074	0.324219	0.289074	*
SLC44A3	0.289007	0.298104	0.289007	*
ARID4B	0.288642	0.481321	0.288642	*
CDH11	0.288353	0.581324	0.288353	*
MYOCD	0.288208	0.384057	0.288208	*
CDC45	0.288189	0.298104	0.288189	*
EXOC7	0.287843	0.384057	0.287843	*
C1QTNF2	0.287812	0.363325	0.287812	*
DCST2	0.287427	0.322588	0.287427	*
CD5L	0.287162	0.450757	0.287162	*
VWDE	0.509277	0.287055	0.287055	-
RNF123	0.461874	0.287055	0.287055	-
ELFN2	0.433442	0.287055	0.287055	-
ANPEP	0.32816	0.287055	0.287055	-
SYT12	0.286832	0.384057	0.286832	*
MOV10L1	0.286779	0.635943	0.286779	*
FBXO10	0.286362	0.322588	0.286362	*
GLO1	0.284833	0.30001	0.284833	*
CNTN2	0.284808	0.476258	0.284808	*
CCR9	0.28475	0.363325	0.28475	*
REEP2	0.284712	0.602005	0.284712	*
PDIA6	0.284494	0.322588	0.284494	*
OR2G6	0.284451	0.322588	0.284451	*
CDH8	0.284169	0.421306	0.284169	*
SETD5	0.284129	0.339092	0.284129	*
MXD1	0.284106	0.450757	0.284106	*
GREB1	0.283977	0.298349	0.283977	*
TET1	0.283693	0.294136	0.283693	*
ZNF254	0.283679	0.322588	0.283679	*
MUC13	0.28344	0.526108	0.28344	*
SEMA6A	0.283326	0.71967	0.283326	*
PPP1R18	0.283182	0.450757	0.283182	*
GPR139	0.283094	0.450757	0.283094	*
CNBD1	0.283042	0.363325	0.283042	*
AP2S1	0.282951	0.481321	0.282951	*
C2orf71	0.282741	0.429575	0.282741	*
ADAMTS20	0.282364	0.635943	0.282364	*
ABCB8	0.282322	0.41477	0.282322	*
ZYG11B	0.282091	0.363325	0.282091	*
ADGRL2	0.282063	0.339092	0.282063	*
ADAM15	0.281912	0.604263	0.281912	*
ZNF425	0.287849	0.281447	0.281447	-
ZMYM2	0.315338	0.281447	0.281447	-
ZIC1	0.293165	0.281447	0.281447	-
XKR6	0.34954	0.281447	0.281447	-
WDR63	0.407236	0.281447	0.281447	-
VAX1	0.586684	0.281447	0.281447	-
TMEM45A	0.579787	0.281447	0.281447	-
STAC2	0.29137	0.281447	0.281447	-
SLC5A2	0.424286	0.281447	0.281447	-
SLC2A5	0.300327	0.281447	0.281447	-
SLC24A2	0.535794	0.281447	0.281447	-
SF3A2	0.437709	0.281447	0.281447	-
SDSL	0.284503	0.281447	0.281447	-
RSPH6A	0.344145	0.281447	0.281447	-
RNF146	0.659174	0.281447	0.281447	-
PYROXD2	0.317612	0.281447	0.281447	-
PTPRE	0.284303	0.281447	0.281447	-
PMS2	0.289285	0.281447	0.281447	-
PLPPR4	0.296475	0.281447	0.281447	-
PCDHGC4	0.325644	0.281447	0.281447	-
PARN	0.473949	0.281447	0.281447	-
P2RY14	0.423936	0.281447	0.281447	-
OR51Q1	0.581959	0.281447	0.281447	-
MLLT3	0.311301	0.281447	0.281447	-
MAP3K12	0.306594	0.281447	0.281447	-
MAOB	0.439505	0.281447	0.281447	-
LHX4	0.32473	0.281447	0.281447	-
KIAA2022	0.402517	0.281447	0.281447	-
KCNA5	0.623217	0.281447	0.281447	-
IGF2BP1	0.401249	0.281447	0.281447	-
HSPA1L	0.377004	0.281447	0.281447	-
GBE1	0.33719	0.281447	0.281447	-
GABRG3	0.498668	0.281447	0.281447	-
GAB2	0.30291	0.281447	0.281447	-
ENPEP	0.338227	0.281447	0.281447	-
DHX33	0.335371	0.281447	0.281447	-
DDX39A	0.442996	0.281447	0.281447	-
CNKSR3	0.499924	0.281447	0.281447	-
CDH12	0.315434	0.281447	0.281447	-
CAPZB	0.732046	0.281447	0.281447	-
CA9	0.655624	0.281447	0.281447	-
ATP6V0A1	0.426444	0.281447	0.281447	-
AK5	0.361214	0.281447	0.281447	-
AFAP1L1	0.40009	0.281447	0.281447	-
KLHL14	0.280982	0.753753	0.280982	*
EPHB1	0.280972	0.622387	0.280972	*
YLPM1	0.308647	0.280919	0.280919	-
ROS1	0.305531	0.280919	0.280919	-
PTBP1	0.362316	0.280919	0.280919	-
NLRP2	0.565115	0.280919	0.280919	-
ITSN1	0.528495	0.280919	0.280919	-
DNAJC13	0.57033	0.280919	0.280919	-
BPTF	0.370907	0.280919	0.280919	-
MAS1	0.28069	0.322588	0.28069	*
KLB	0.280689	0.281447	0.280689	*
CDYL	0.280619	0.287055	0.280619	*
ANTXR1	0.280426	0.481321	0.280426	*
MAG	0.280365	0.324219	0.280365	*
MCM2	0.279667	0.39414	0.279667	*
GPRC5C	0.279509	0.476258	0.279509	*
JARID2	0.279159	0.363679	0.279159	*
C6orf99	0.278884	0.30001	0.278884	*
AZGP1	0.278801	0.298104	0.278801	*
ONECUT3	0.278762	0.30001	0.278762	*
ARID1B	0.492299	0.278249	0.278249	-
DCAF12L1	0.278248	0.363325	0.278248	*
EFEMP1	0.278159	0.602005	0.278159	*
NETO1	0.278149	0.363325	0.278149	*
BUB1	0.278102	0.861151	0.278102	*
ZNF430	0.27801	0.298104	0.27801	*
THOP1	0.277889	0.421306	0.277889	*
SCN8A	0.277634	1.11253	0.277634	*
NANOGNB	0.277559	0.363325	0.277559	*
COL5A3	0.277434	0.325815	0.277434	*
ACOT8	0.277428	0.450757	0.277428	*
SF3B3	0.277425	0.358241	0.277425	*
GRIK3	0.277336	0.414385	0.277336	*
CORO1B	0.277325	0.526108	0.277325	*
ZNF71	0.277155	0.298104	0.277155	*
IGSF5	0.276653	0.322588	0.276653	*
FLI1	0.276568	0.906009	0.276568	*
UBQLN3	0.276359	0.481321	0.276359	*
CMYA5	0.276215	0.617342	0.276215	*
GEMIN5	0.276133	0.39414	0.276133	*
APCDD1	0.276126	0.358241	0.276126	*
RAI2	0.275994	0.298104	0.275994	*
SHROOM2	0.275866	0.495683	0.275866	*
LYPD1	0.275849	0.30001	0.275849	*
SLC24A4	0.275745	0.281447	0.275745	*
PLEKHM1	0.275136	0.358241	0.275136	*
HDAC9	0.273987	0.988741	0.273987	*
AP3D1	0.273932	0.925416	0.273932	*
SLC6A1	0.273842	0.573822	0.273842	*
AMOTL1	0.273663	0.46911	0.273663	*
FCHSD1	0.273578	0.322588	0.273578	*
MPHOSPH10	0.273453	0.322588	0.273453	*
CLIC5	0.273185	0.322588	0.273185	*
C9orf50	0.272947	0.753753	0.272947	*
UROD	0.272691	0.30001	0.272691	*
OR4B1	0.272651	0.450757	0.272651	*
ALPL	0.272413	0.358241	0.272413	*
LAMC3	0.272389	0.325815	0.272389	*
NLRP9	0.272023	0.529371	0.272023	*
PRSS54	0.271901	0.753753	0.271901	*
PFKFB3	0.27159	0.324219	0.27159	*
CDHR4	0.271401	0.298104	0.271401	*
TSHZ3	0.271246	0.39414	0.271246	*
TCERG1	0.997017	0.270784	0.270784	-
SPTA1	0.341768	0.270784	0.270784	-
SETD1B	0.2794	0.270784	0.270784	-
SASH1	0.280059	0.270784	0.270784	-
POLQ	0.396008	0.270784	0.270784	-
LYST	0.330318	0.270784	0.270784	-
FAM65C	0.272399	0.270784	0.270784	-
CACNA1D	0.276686	0.270784	0.270784	-
ADAMTS8	0.270672	0.495683	0.270672	*
DPP8	0.270467	0.322588	0.270467	*
ATP13A5	0.27006	0.384057	0.27006	*
LTBP2	0.269692	0.302793	0.269692	*
ZNF528	0.26968	0.481321	0.26968	*
SLFN12L	0.26962	0.281447	0.26962	*
EML2	0.269322	0.526108	0.269322	*
FAM120B	0.269321	0.298104	0.269321	*
KRTAP19-1	0.269238	0.363325	0.269238	*
ZNF205	0.372067	0.269235	0.269235	-
ZBTB38	0.347558	0.269235	0.269235	-
XRRA1	0.365492	0.269235	0.269235	-
WDR72	0.355511	0.269235	0.269235	-
VSIG10L	0.405164	0.269235	0.269235	-
TEKT4	0.270195	0.269235	0.269235	-
STX11	0.571057	0.269235	0.269235	-
SPG20	0.563161	0.269235	0.269235	-
SNX18	0.409062	0.269235	0.269235	-
SLC4A5	0.392088	0.269235	0.269235	-
SETMAR	0.427332	0.269235	0.269235	-
SERPINA11	0.463646	0.269235	0.269235	-
RBM12	0.67073	0.269235	0.269235	-
R3HDM1	0.581722	0.269235	0.269235	-
POLA1	0.470982	0.269235	0.269235	-
PNLDC1	0.362842	0.269235	0.269235	-
OFD1	0.653004	0.269235	0.269235	-
NEFL	0.35055	0.269235	0.269235	-
MYL10	0.561025	0.269235	0.269235	-
MBD5	0.354106	0.269235	0.269235	-
KCNS3	0.417755	0.269235	0.269235	-
INO80D	0.370155	0.269235	0.269235	-
IDO1	0.611248	0.269235	0.269235	-
HRH2	0.589172	0.269235	0.269235	-
HLA-DOA	0.674327	0.269235	0.269235	-
GRIP1	0.402859	0.269235	0.269235	-
GLB1L3	0.371139	0.269235	0.269235	-
EXTL1	0.413348	0.269235	0.269235	-
ESR2	0.372934	0.269235	0.269235	-
CCNF	0.302075	0.269235	0.269235	-
C17orf74	0.377317	0.269235	0.269235	-
BRD8	0.271718	0.269235	0.269235	-
APBB2	0.385379	0.269235	0.269235	-
AKR1B1	0.390157	0.269235	0.269235	-
ADGRG5	0.50003	0.269235	0.269235	-
ABCD1	0.397599	0.269235	0.269235	-
A1CF	0.275128	0.269235	0.269235	-
PALM3	0.269074	0.322588	0.269074	*
ROCK2	0.268937	0.322588	0.268937	*
F12	0.268597	0.363325	0.268597	*
METTL21B	0.268593	0.30001	0.268593	*
EXOSC7	0.268486	0.450757	0.268486	*
IL1RL2	0.268323	0.384057	0.268323	*
FIBCD1	0.268313	0.322588	0.268313	*
SRRM1	0.268238	0.358241	0.268238	*
C16orf96	0.268228	0.324219	0.268228	*
VMO1	0.268138	0.30001	0.268138	*
RHOH	0.26813	0.363325	0.26813	*
PIDD1	0.268098	0.384057	0.268098	*
DTNA	0.267811	0.298104	0.267811	*
PIWIL1	0.26698	0.339092	0.26698	*
DIP2C	0.630799	0.266949	0.266949	-
SLC26A4	0.266889	0.363325	0.266889	*
TPMT	0.266743	0.30001	0.266743	*
ME3	0.266697	0.604263	0.266697	*
RAI1	0.448193	0.26654	0.26654	-
ATP13A2	0.710071	0.26654	0.26654	-
ARHGAP21	0.802706	0.26654	0.26654	-
SYT1	0.266527	0.363325	0.266527	*
PCDHB2	0.266376	0.750037	0.266376	*
PXDNL	0.266319	0.750037	0.266319	*
SLITRK5	0.266075	0.782369	0.266075	*
KLHL10	0.266071	0.363325	0.266071	*
OR52A5	0.266051	0.450757	0.266051	*
FCN1	0.266028	0.281447	0.266028	*
ADSL	0.265919	0.450757	0.265919	*
KCNC2	0.265285	0.281447	0.265285	*
SNCB	0.265225	0.30001	0.265225	*
CACNB1	0.265171	0.421306	0.265171	*
TRIM52	0.26465	0.30001	0.26465	*
CNGB3	0.264337	0.421306	0.264337	*
E2F8	0.264238	0.269235	0.264238	*
MMGT1	0.263585	0.30001	0.263585	*
OR1C1	0.263242	0.322588	0.263242	*
RBM44	0.263001	0.298104	0.263001	*
MYO7A	0.266816	0.262727	0.262727	-
PARPBP	0.262682	0.450757	0.262682	*
NKAPL	0.262592	0.450757	0.262592	*
CNPPD1	0.262546	0.363325	0.262546	*
CACNG2	0.262467	0.450757	0.262467	*
SNTA1	0.262355	0.322588	0.262355	*
C7orf66	0.262312	0.30001	0.262312	*
SLC5A8	0.261812	0.298104	0.261812	*
NEDD9	0.261793	0.782369	0.261793	*
ATP11C	0.26167	0.363325	0.26167	*
SLC9A7	0.261047	0.421306	0.261047	*
ZER1	0.260976	0.529371	0.260976	*
TUBA3C	0.260956	0.476258	0.260956	*
DGKA	0.260929	0.322588	0.260929	*
USP29	0.260915	0.298104	0.260915	*
RFC1	0.260659	0.281447	0.260659	*
LRP1B	0.260282	0.805979	0.260282	*
GPR173	0.259974	0.30001	0.259974	*
ZNF592	0.27159	0.259822	0.259822	-
ZFP62	0.39699	0.259822	0.259822	-
TIMELESS	0.323558	0.259822	0.259822	-
SREBF2	0.265248	0.259822	0.259822	-
SLFN5	0.37703	0.259822	0.259822	-
SLC3A1	0.384452	0.259822	0.259822	-
SIGLEC12	0.397769	0.259822	0.259822	-
SEMA3D	0.31388	0.259822	0.259822	-
RBM26	0.5166	0.259822	0.259822	-
RABGAP1L	0.444718	0.259822	0.259822	-
NIM1K	0.451874	0.259822	0.259822	-
MSH2	0.463041	0.259822	0.259822	-
KCNQ4	0.3529	0.259822	0.259822	-
ITGA4	0.347052	0.259822	0.259822	-
ILF3	0.341833	0.259822	0.259822	-
GTF2F1	0.371247	0.259822	0.259822	-
EBF3	0.603146	0.259822	0.259822	-
DOCK7	0.290525	0.259822	0.259822	-
DCAF8L2	0.84242	0.259822	0.259822	-
C20orf85	0.85879	0.259822	0.259822	-
EYA2	0.259367	0.281447	0.259367	*
PHYHD1	0.259154	0.30001	0.259154	*
PLK4	0.259117	0.358241	0.259117	*
WDFY3	0.259087	0.426849	0.259087	*
OR6C6	0.258738	0.363325	0.258738	*
SLC6A5	0.258658	0.298104	0.258658	*
PCDHGB2	0.258631	0.441123	0.258631	*
FGD3	0.258591	0.259822	0.258591	*
AHSG	0.258591	0.450757	0.258591	*
KLRC1	0.258457	0.30001	0.258457	*
TRIM42	0.258323	0.298104	0.258323	*
HHAT	0.258	0.298104	0.258	*
PRDM14	0.257952	0.322588	0.257952	*
EBF1	0.257941	0.481321	0.257941	*
TRIM34	0.348322	0.257729	0.257729	-
COA5	0.257637	0.30001	0.257637	*
CALHM1	0.257289	0.363325	0.257289	*
CNGA4	0.257055	0.421306	0.257055	*
TRPM4	0.256966	0.339092	0.256966	*
SETX	0.256824	0.280919	0.256824	*
EP400	0.256683	0.516193	0.256683	*
PIK3AP1	0.256507	0.358241	0.256507	*
SLC5A11	0.256462	0.421306	0.256462	*
OTP	0.256332	0.363325	0.256332	*
SOX21	0.256241	0.30001	0.256241	*
CYYR1	0.256241	0.30001	0.256241	*
NEK6	0.256209	0.481321	0.256209	*
PTDSS1	0.256102	0.322588	0.256102	*
GPR45	0.256085	0.906009	0.256085	*
PCDHB15	0.256007	0.30242	0.256007	*
TYW3	0.255876	0.30001	0.255876	*
INSR	0.255731	0.342068	0.255731	*
KMT2E	0.255549	0.339092	0.255549	*
KIAA0754	0.255526	0.358241	0.255526	*
PCDHB10	0.255516	0.8208	0.255516	*
SRSF1	0.255421	0.30001	0.255421	*
CANX	0.255194	0.363325	0.255194	*
KLRK1	0.255056	0.30001	0.255056	*
PVRL2	0.254941	0.298104	0.254941	*
STX4	0.25448	0.30001	0.25448	*
MUC4	9.43772	0.254352	0.254352	-
GP1BA	0.254119	0.281447	0.254119	*
ZNF837	0.254029	0.676046	0.254029	*
PTPRT	0.253935	0.582324	0.253935	*
BEND6	0.25379	0.450757	0.25379	*
NF2	0.25363	0.322588	0.25363	*
ZFR	0.253561	0.604263	0.253561	*
AHDC1	0.438252	0.253278	0.253278	-
GRPEL2	0.253052	0.450757	0.253052	*
ATXN7L2	0.252444	0.481321	0.252444	*
ZNF623	0.655895	0.252299	0.252299	-
ZDHHC8	0.263255	0.252299	0.252299	-
USP47	0.494275	0.252299	0.252299	-
UNK	0.636327	0.252299	0.252299	-
TRIM50	0.459734	0.252299	0.252299	-
TRIM17	0.280251	0.252299	0.252299	-
SLC22A14	0.27684	0.252299	0.252299	-
SALL4	0.265247	0.252299	0.252299	-
PARD3B	0.414581	0.252299	0.252299	-
OR2B11	0.929306	0.252299	0.252299	-
NUP153	0.328218	0.252299	0.252299	-
NUAK1	0.370738	0.252299	0.252299	-
NDE1	0.844452	0.252299	0.252299	-
MDC1	0.328534	0.252299	0.252299	-
LRRC4B	0.502861	0.252299	0.252299	-
LMO7	0.305539	0.252299	0.252299	-
KLHL6	0.253539	0.252299	0.252299	-
ITGA1	0.52446	0.252299	0.252299	-
BTBD11	0.454762	0.252299	0.252299	-
CCDC146	0.252152	0.363325	0.252152	*
CCNT2	0.252108	0.363325	0.252108	*
ZSWIM1	0.317548	0.251899	0.251899	-
ZRANB2	0.354447	0.251899	0.251899	-
ZNF684	0.373306	0.251899	0.251899	-
ZNF660	0.414547	0.251899	0.251899	-
ZNF449	0.309895	0.251899	0.251899	-
ZNF431	0.266477	0.251899	0.251899	-
ZFAND2B	0.339484	0.251899	0.251899	-
WDR61	0.322959	0.251899	0.251899	-
VPS72	0.340134	0.251899	0.251899	-
VPREB3	0.311089	0.251899	0.251899	-
VMP1	0.387402	0.251899	0.251899	-
TWIST1	0.329766	0.251899	0.251899	-
TSLP	0.309697	0.251899	0.251899	-
TRDMT1	0.373395	0.251899	0.251899	-
TMPRSS12	0.293321	0.251899	0.251899	-
TIRAP	0.260132	0.251899	0.251899	-
TBC1D29	0.342666	0.251899	0.251899	-
TAGLN2	0.260119	0.251899	0.251899	-
SULT1E1	0.282127	0.251899	0.251899	-
ST8SIA6	0.30792	0.251899	0.251899	-
ST6GALNAC3	0.362102	0.251899	0.251899	-
ST3GAL4	0.296776	0.251899	0.251899	-
SP6	0.316427	0.251899	0.251899	-
SLC25A45	0.253816	0.251899	0.251899	-
SIX1	0.27011	0.251899	0.251899	-
SHCBP1	0.265509	0.251899	0.251899	-
SERPINB12	0.274137	0.251899	0.251899	-
SCPEP1	0.309766	0.251899	0.251899	-
RPL23A	0.420627	0.251899	0.251899	-
RNLS	0.373287	0.251899	0.251899	-
RFX8	0.289066	0.251899	0.251899	-
RAET1E	0.340929	0.251899	0.251899	-
RAB40A	0.269987	0.251899	0.251899	-
PRR32	0.294294	0.251899	0.251899	-
PRND	0.320155	0.251899	0.251899	-
PPP3CB	0.281374	0.251899	0.251899	-
POU5F1B	0.415578	0.251899	0.251899	-
PNN	0.274137	0.251899	0.251899	-
OSGEP	0.339083	0.251899	0.251899	-
OR9A4	0.295813	0.251899	0.251899	-
OR6X1	0.364546	0.251899	0.251899	-
OR5M10	0.323033	0.251899	0.251899	-
OR4K13	0.319593	0.251899	0.251899	-
OR2T11	0.262894	0.251899	0.251899	-
OR14A16	0.330633	0.251899	0.251899	-
OR13C9	0.311903	0.251899	0.251899	-
OR10AG1	0.348421	0.251899	0.251899	-
NOG	0.363189	0.251899	0.251899	-
NKX2-2	0.275799	0.251899	0.251899	-
MYEOV2	0.288266	0.251899	0.251899	-
MTMR12	0.258624	0.251899	0.251899	-
MSL2	0.260237	0.251899	0.251899	-
MKX	0.257141	0.251899	0.251899	-
MFAP3L	0.321676	0.251899	0.251899	-
MESP2	0.298385	0.251899	0.251899	-
MBNL2	0.314761	0.251899	0.251899	-
IL18R1	0.282986	0.251899	0.251899	-
IFT22	0.271002	0.251899	0.251899	-
HSDL2	0.266896	0.251899	0.251899	-
HOXD4	0.300394	0.251899	0.251899	-
HMGN2	0.450757	0.251899	0.251899	-
GSG1L	0.293262	0.251899	0.251899	-
GPR6	0.305768	0.251899	0.251899	-
GPR160	0.312555	0.251899	0.251899	-
GPR151	0.29236	0.251899	0.251899	-
GNB5	0.283094	0.251899	0.251899	-
GNAQ	0.29594	0.251899	0.251899	-
GABRA2	0.309496	0.251899	0.251899	-
FKBP5	0.323556	0.251899	0.251899	-
FGF10	0.304625	0.251899	0.251899	-
EXO5	0.346303	0.251899	0.251899	-
ENPP5	0.288149	0.251899	0.251899	-
DLX2	0.338214	0.251899	0.251899	-
DLST	0.344207	0.251899	0.251899	-
DCDC2C	0.256134	0.251899	0.251899	-
DCDC1	0.301731	0.251899	0.251899	-
CSNK1G3	0.289481	0.251899	0.251899	-
CSDC2	0.252944	0.251899	0.251899	-
CPSF4	0.298914	0.251899	0.251899	-
COLEC10	0.349128	0.251899	0.251899	-
CNOT6	0.258848	0.251899	0.251899	-
CLDN22	0.273645	0.251899	0.251899	-
CCHCR1	0.266389	0.251899	0.251899	-
CCDC50	0.264341	0.251899	0.251899	-
CA8	0.260726	0.251899	0.251899	-
C14orf28	0.300758	0.251899	0.251899	-
BSCL2	0.261684	0.251899	0.251899	-
B3GNT9	0.260003	0.251899	0.251899	-
